Source,Target,Type,Id,Label,timeset,Weight
109,429,Directed,15371,,,1
109,86,Directed,15372,,,1
109,164,Directed,15373,,,1
109,1020,Directed,15374,,,1
109,41,Directed,15375,,,1
140,136,Directed,15376,,,1
140,137,Directed,15377,,,1
140,138,Directed,15378,,,1
140,139,Directed,15379,,,1
140,390,Directed,15380,,,1
140,605,Directed,15381,,,1
140,367,Directed,15382,,,1
140,736,Directed,15383,,,1
140,1221,Directed,15384,,,1
213,210,Directed,15385,,,1
213,211,Directed,15386,,,1
213,212,Directed,15387,,,1
213,602,Directed,15388,,,1
213,364,Directed,15389,,,1
503,408,Directed,15390,,,1
503,502,Directed,15391,,,1
74,306,Directed,15392,,,1
74,290,Directed,15393,,,1
74,1148,Directed,15394,,,1
132,119,Directed,15395,,,1
46,42,Directed,15396,,,1
46,43,Directed,15397,,,1
46,44,Directed,15398,,,1
46,45,Directed,15399,,,1
292,288,Directed,15400,,,1
292,289,Directed,15401,,,1
292,290,Directed,15402,,,1
292,291,Directed,15403,,,1
292,293,Directed,15404,,,1
292,310,Directed,15405,,,1
292,55,Directed,15406,,,1
292,311,Directed,15407,,,1
292,312,Directed,15408,,,1
701,474,Directed,15409,,,1
701,137,Directed,15410,,,1
701,47,Directed,15411,,,1
701,314,Directed,15412,,,1
701,59,Directed,15413,,,1
100,99,Directed,15414,,,1
370,369,Directed,15415,,,1
753,751,Directed,15416,,,1
753,752,Directed,15417,,,1
753,754,Directed,15418,,,1
424,165,Directed,15419,,,1
424,425,Directed,15420,,,1
554,328,Directed,15421,,,1
554,552,Directed,15422,,,1
554,553,Directed,15423,,,1
133,87,Directed,15424,,,1
133,236,Directed,15425,,,1
39,36,Directed,15426,,,1
39,37,Directed,15427,,,1
39,38,Directed,15428,,,1
754,751,Directed,15429,,,1
754,752,Directed,15430,,,1
754,753,Directed,15431,,,1
156,154,Directed,15432,,,1
156,137,Directed,15433,,,1
156,155,Directed,15434,,,1
156,114,Directed,15435,,,1
78,77,Directed,15436,,,1
78,55,Directed,15437,,,1
78,327,Directed,15438,,,1
78,328,Directed,15439,,,1
479,473,Directed,15440,,,1
479,474,Directed,15441,,,1
479,475,Directed,15442,,,1
479,114,Directed,15443,,,1
479,476,Directed,15444,,,1
479,477,Directed,15445,,,1
479,478,Directed,15446,,,1
682,680,Directed,15447,,,1
682,681,Directed,15448,,,1
447,446,Directed,15449,,,1
447,239,Directed,15450,,,1
447,423,Directed,15451,,,1
447,1094,Directed,15452,,,1
239,238,Directed,15453,,,1
239,446,Directed,15454,,,1
239,447,Directed,15455,,,1
239,466,Directed,15456,,,1
239,467,Directed,15457,,,1
239,486,Directed,15458,,,1
239,99,Directed,15459,,,1
634,474,Directed,15460,,,1
634,633,Directed,15461,,,1
634,923,Directed,15462,,,1
634,815,Directed,15463,,,1
634,924,Directed,15464,,,1
634,925,Directed,15465,,,1
634,941,Directed,15466,,,1
634,191,Directed,15467,,,1
634,248,Directed,15468,,,1
634,942,Directed,15469,,,1
634,790,Directed,15470,,,1
634,943,Directed,15471,,,1
634,139,Directed,15472,,,1
634,944,Directed,15473,,,1
634,1065,Directed,15474,,,1
634,137,Directed,15475,,,1
634,114,Directed,15476,,,1
634,224,Directed,15477,,,1
634,1066,Directed,15478,,,1
634,1067,Directed,15479,,,1
634,1068,Directed,15480,,,1
634,1069,Directed,15481,,,1
634,1070,Directed,15482,,,1
634,59,Directed,15483,,,1
634,1078,Directed,15484,,,1
634,332,Directed,15485,,,1
218,216,Directed,15486,,,1
218,217,Directed,15487,,,1
781,782,Directed,15488,,,1
303,301,Directed,15489,,,1
303,302,Directed,15490,,,1
303,304,Directed,15491,,,1
304,301,Directed,15492,,,1
304,302,Directed,15493,,,1
304,303,Directed,15494,,,1
816,815,Directed,15495,,,1
118,112,Directed,15496,,,1
118,113,Directed,15497,,,1
118,114,Directed,15498,,,1
118,115,Directed,15499,,,1
118,116,Directed,15500,,,1
118,117,Directed,15501,,,1
118,784,Directed,15502,,,1
118,785,Directed,15503,,,1
118,912,Directed,15504,,,1
704,702,Directed,15505,,,1
704,703,Directed,15506,,,1
704,146,Directed,15507,,,1
704,401,Directed,15508,,,1
131,222,Directed,15509,,,1
822,55,Directed,15510,,,1
822,45,Directed,15511,,,1
822,1289,Directed,15512,,,1
1121,742,Directed,15513,,,1
1121,1120,Directed,15514,,,1
747,743,Directed,15515,,,1
747,744,Directed,15516,,,1
747,745,Directed,15517,,,1
747,277,Directed,15518,,,1
747,222,Directed,15519,,,1
747,746,Directed,15520,,,1
944,941,Directed,15521,,,1
944,191,Directed,15522,,,1
944,248,Directed,15523,,,1
944,942,Directed,15524,,,1
944,790,Directed,15525,,,1
944,943,Directed,15526,,,1
944,139,Directed,15527,,,1
944,634,Directed,15528,,,1
226,574,Directed,15529,,,1
226,402,Directed,15530,,,1
627,390,Directed,15531,,,1
463,423,Directed,15532,,,1
1092,44,Directed,15533,,,1
1092,1091,Directed,15534,,,1
559,555,Directed,15535,,,1
559,55,Directed,15536,,,1
559,556,Directed,15537,,,1
559,557,Directed,15538,,,1
559,558,Directed,15539,,,1
559,560,Directed,15540,,,1
181,114,Directed,15541,,,1
181,47,Directed,15542,,,1
181,1089,Directed,15543,,,1
181,985,Directed,15544,,,1
181,681,Directed,15545,,,1
181,775,Directed,15546,,,1
417,416,Directed,15547,,,1
417,411,Directed,15548,,,1
417,1015,Directed,15549,,,1
417,1016,Directed,15550,,,1
782,781,Directed,15551,,,1
782,871,Directed,15552,,,1
782,497,Directed,15553,,,1
782,856,Directed,15554,,,1
293,288,Directed,15555,,,1
293,289,Directed,15556,,,1
293,290,Directed,15557,,,1
293,291,Directed,15558,,,1
293,292,Directed,15559,,,1
1102,1099,Directed,15560,,,1
1102,1100,Directed,15561,,,1
1102,1101,Directed,15562,,,1
1102,203,Directed,15563,,,1
464,223,Directed,15564,,,1
835,47,Directed,15565,,,1
835,833,Directed,15566,,,1
835,834,Directed,15567,,,1
835,795,Directed,15568,,,1
1029,778,Directed,15569,,,1
457,453,Directed,15570,,,1
457,454,Directed,15571,,,1
457,287,Directed,15572,,,1
457,455,Directed,15573,,,1
457,456,Directed,15574,,,1
312,55,Directed,15575,,,1
312,311,Directed,15576,,,1
312,292,Directed,15577,,,1
425,165,Directed,15578,,,1
425,424,Directed,15579,,,1
203,137,Directed,15580,,,1
203,202,Directed,15581,,,1
203,59,Directed,15582,,,1
203,139,Directed,15583,,,1
203,563,Directed,15584,,,1
203,1099,Directed,15585,,,1
203,1100,Directed,15586,,,1
203,1101,Directed,15587,,,1
203,1102,Directed,15588,,,1
1094,423,Directed,15589,,,1
1094,447,Directed,15590,,,1
798,796,Directed,15591,,,1
798,797,Directed,15592,,,1
1242,54,Directed,15593,,,1
1016,1015,Directed,15594,,,1
1016,417,Directed,15595,,,1
949,796,Directed,15596,,,1
949,414,Directed,15597,,,1
769,770,Directed,15598,,,1
769,771,Directed,15599,,,1
769,227,Directed,15600,,,1
769,742,Directed,15601,,,1
769,772,Directed,15602,,,1
769,773,Directed,15603,,,1
769,774,Directed,15604,,,1
1065,137,Directed,15605,,,1
1065,114,Directed,15606,,,1
1065,224,Directed,15607,,,1
1065,1066,Directed,15608,,,1
1065,1067,Directed,15609,,,1
1065,1068,Directed,15610,,,1
1065,1069,Directed,15611,,,1
1065,1070,Directed,15612,,,1
1065,59,Directed,15613,,,1
1065,634,Directed,15614,,,1
294,285,Directed,15615,,,1
1047,1048,Directed,15616,,,1
1047,332,Directed,15617,,,1
939,938,Directed,15618,,,1
939,940,Directed,15619,,,1
771,769,Directed,15620,,,1
771,770,Directed,15621,,,1
771,227,Directed,15622,,,1
771,742,Directed,15623,,,1
771,772,Directed,15624,,,1
771,773,Directed,15625,,,1
771,774,Directed,15626,,,1
814,54,Directed,15627,,,1
814,53,Directed,15628,,,1
814,217,Directed,15629,,,1
841,30,Directed,15630,,,1
841,65,Directed,15631,,,1
841,842,Directed,15632,,,1
1003,81,Directed,15633,,,1
552,328,Directed,15634,,,1
552,553,Directed,15635,,,1
552,554,Directed,15636,,,1
44,42,Directed,15637,,,1
44,43,Directed,15638,,,1
44,45,Directed,15639,,,1
44,46,Directed,15640,,,1
44,958,Directed,15641,,,1
44,959,Directed,15642,,,1
44,1091,Directed,15643,,,1
44,1092,Directed,15644,,,1
853,852,Directed,15645,,,1
853,187,Directed,15646,,,1
853,961,Directed,15647,,,1
853,411,Directed,15648,,,1
853,772,Directed,15649,,,1
669,87,Directed,15650,,,1
669,541,Directed,15651,,,1
687,87,Directed,15652,,,1
925,923,Directed,15653,,,1
925,815,Directed,15654,,,1
925,924,Directed,15655,,,1
925,634,Directed,15656,,,1
1053,1048,Directed,15657,,,1
1053,1072,Directed,15658,,,1
1053,1073,Directed,15659,,,1
1073,1048,Directed,15660,,,1
1073,1072,Directed,15661,,,1
1073,1053,Directed,15662,,,1
980,977,Directed,15663,,,1
980,978,Directed,15664,,,1
980,110,Directed,15665,,,1
980,979,Directed,15666,,,1
209,208,Directed,15667,,,1
209,63,Directed,15668,,,1
1068,1065,Directed,15669,,,1
1068,137,Directed,15670,,,1
1068,114,Directed,15671,,,1
1068,224,Directed,15672,,,1
1068,1066,Directed,15673,,,1
1068,1067,Directed,15674,,,1
1068,1069,Directed,15675,,,1
1068,1070,Directed,15676,,,1
1068,59,Directed,15677,,,1
1068,634,Directed,15678,,,1
878,872,Directed,15679,,,1
878,325,Directed,15680,,,1
878,873,Directed,15681,,,1
878,454,Directed,15682,,,1
878,874,Directed,15683,,,1
878,875,Directed,15684,,,1
878,876,Directed,15685,,,1
878,877,Directed,15686,,,1
878,341,Directed,15687,,,1
147,146,Directed,15688,,,1
164,48,Directed,15689,,,1
164,429,Directed,15690,,,1
164,86,Directed,15691,,,1
164,109,Directed,15692,,,1
779,778,Directed,15693,,,1
779,236,Directed,15694,,,1
779,63,Directed,15695,,,1
80,65,Directed,15696,,,1
80,79,Directed,15697,,,1
80,30,Directed,15698,,,1
80,365,Directed,15699,,,1
80,87,Directed,15700,,,1
80,99,Directed,15701,,,1
80,366,Directed,15702,,,1
80,960,Directed,15703,,,1
