;Souce;Target;Common Diseases
7408;SLC2A2;SLC2A4;1
7409;SLC2A2;ABCC8;1
7410;SLC2A2;TCF1;1
7411;SLC2A2;TCF2;1
7412;SLC2A2;VEGF;1
7413;SLC2A2;IRS2;1
7414;SLC2A2;MAPK8IP1;1
7415;SLC2A2;CAPN10;1
7416;SLC2A2;PTPN22;1
7417;SLC2A2;FOXP3;1
7418;SLC2A2;RETN;1
7419;SLC2A2;PTF1A;1
7420;SLC2A2;SUMO4;1
7421;SLC2A4;ACE;1
7422;SLC2A4;AKT2;1
7423;SLC2A4;GCGR;1
7424;SLC2A4;GCK;1
7425;SLC2A4;GPD2;1
7426;SLC2A4;HNF4A;1
7427;SLC2A4;INSR;1
7428;SLC2A4;IPF1;1
7429;SLC2A4;IRS1;1
7430;SLC2A4;KCNJ11;1
7431;SLC2A4;NEUROD1;1
7432;SLC2A4;ENPP1;1
7433;SLC2A4;PPARG;1
7434;SLC2A4;SLC2A2;1
7435;SLC2A4;ABCC8;1
7436;SLC2A4;TCF1;1
7437;SLC2A4;TCF2;1
7438;SLC2A4;VEGF;1
7439;SLC2A4;IRS2;1
7440;SLC2A4;MAPK8IP1;1
7441;SLC2A4;CAPN10;1
7442;SLC2A4;PTPN22;1
7443;SLC2A4;FOXP3;1
7444;SLC2A4;RETN;1
7445;SLC2A4;PTF1A;1
7446;SLC2A4;SUMO4;1
7447;ABCC8;ACE;1
7448;ABCC8;AKT2;1
7449;ABCC8;GCGR;1
7450;ABCC8;GCK;1
7451;ABCC8;GPD2;1
7452;ABCC8;HNF4A;1
7453;ABCC8;INSR;1
7454;ABCC8;IPF1;1
7455;ABCC8;IRS1;1
7456;ABCC8;KCNJ11;1
7457;ABCC8;NEUROD1;1
7458;ABCC8;ENPP1;1
7459;ABCC8;PPARG;1
7460;ABCC8;SLC2A2;1
7461;ABCC8;SLC2A4;1
7462;ABCC8;TCF1;1
7463;ABCC8;TCF2;1
7464;ABCC8;VEGF;1
7465;ABCC8;IRS2;1
7466;ABCC8;MAPK8IP1;1
7467;ABCC8;CAPN10;1
7468;ABCC8;PTPN22;1
7469;ABCC8;FOXP3;1
7470;ABCC8;RETN;1
7471;ABCC8;PTF1A;1
7472;ABCC8;SUMO4;1
7473;TCF1;ACE;1
7474;TCF1;CASP8;1
7475;TCF1;TP53;1
7476;TCF1;CTNNB1;1
7477;TCF1;PDGFRL;1
7478;TCF1;AKT2;1
7479;TCF1;GCGR;1
7480;TCF1;GCK;2
7481;TCF1;GPD2;1
7482;TCF1;HNF4A;2
7483;TCF1;INSR;1
7484;TCF1;IPF1;2
7485;TCF1;IRS1;1
7486;TCF1;KCNJ11;1
7487;TCF1;NEUROD1;1
7488;TCF1;ENPP1;1
7489;TCF1;PPARG;1
7490;TCF1;SLC2A2;1
7491;TCF1;SLC2A4;1
7492;TCF1;ABCC8;1
7493;TCF1;TCF2;2
7494;TCF1;VEGF;1
7495;TCF1;IRS2;1
7496;TCF1;MAPK8IP1;1
7497;TCF1;CAPN10;1
7498;TCF1;PTPN22;1
7499;TCF1;FOXP3;1
7500;TCF1;RETN;1
7501;TCF1;PTF1A;1
7502;TCF1;SUMO4;1
7503;TCF1;IGF2R;1
7504;TCF1;MET;1
7505;TCF1;AXIN1;1
7506;TCF1;INS;1
7507;TCF2;ACE;1
7508;TCF2;AKT2;1
7509;TCF2;GCGR;1
7510;TCF2;GCK;2
7511;TCF2;GPD2;1
7512;TCF2;HNF4A;2
7513;TCF2;INSR;1
7514;TCF2;IPF1;2
7515;TCF2;IRS1;1
7516;TCF2;KCNJ11;1
7517;TCF2;NEUROD1;1
7518;TCF2;ENPP1;1
7519;TCF2;PPARG;1
7520;TCF2;SLC2A2;1
7521;TCF2;SLC2A4;1
7522;TCF2;ABCC8;1
7523;TCF2;TCF1;2
7524;TCF2;VEGF;1
7525;TCF2;IRS2;1
7526;TCF2;MAPK8IP1;1
7527;TCF2;CAPN10;1
7528;TCF2;PTPN22;1
7529;TCF2;FOXP3;1
7530;TCF2;RETN;1
7531;TCF2;PTF1A;1
7532;TCF2;SUMO4;1
7533;TCF2;INS;1
7534;VEGF;ACE;1
7535;VEGF;AKT2;1
7536;VEGF;GCGR;1
7537;VEGF;GCK;1
7538;VEGF;GPD2;1
7539;VEGF;HNF4A;1
7540;VEGF;INSR;1
7541;VEGF;IPF1;1
7542;VEGF;IRS1;1
7543;VEGF;KCNJ11;1
7544;VEGF;NEUROD1;1
7545;VEGF;ENPP1;1
7546;VEGF;PPARG;1
7547;VEGF;SLC2A2;1
7548;VEGF;SLC2A4;1
7549;VEGF;ABCC8;1
7550;VEGF;TCF1;1
7551;VEGF;TCF2;1
7552;VEGF;IRS2;1
7553;VEGF;MAPK8IP1;1
7554;VEGF;CAPN10;1
7555;VEGF;PTPN22;1
7556;VEGF;FOXP3;1
7557;VEGF;RETN;1
7558;VEGF;PTF1A;1
7559;VEGF;SUMO4;1
7560;IRS2;ACE;1
7561;IRS2;AKT2;1
7562;IRS2;GCGR;1
7563;IRS2;GCK;1
7564;IRS2;GPD2;1
7565;IRS2;HNF4A;1
7566;IRS2;INSR;1
7567;IRS2;IPF1;1
7568;IRS2;IRS1;1
7569;IRS2;KCNJ11;1
7570;IRS2;NEUROD1;1
7571;IRS2;ENPP1;1
7572;IRS2;PPARG;1
7573;IRS2;SLC2A2;1
7574;IRS2;SLC2A4;1
7575;IRS2;ABCC8;1
7576;IRS2;TCF1;1
7577;IRS2;TCF2;1
7578;IRS2;VEGF;1
7579;IRS2;MAPK8IP1;1
7580;IRS2;CAPN10;1
7581;IRS2;PTPN22;1
7582;IRS2;FOXP3;1
7583;IRS2;RETN;1
7584;IRS2;PTF1A;1
7585;IRS2;SUMO4;1
7586;MAPK8IP1;ACE;1
7587;MAPK8IP1;AKT2;1
7588;MAPK8IP1;GCGR;1
7589;MAPK8IP1;GCK;1
7590;MAPK8IP1;GPD2;1
7591;MAPK8IP1;HNF4A;1
7592;MAPK8IP1;INSR;1
7593;MAPK8IP1;IPF1;1
7594;MAPK8IP1;IRS1;1
7595;MAPK8IP1;KCNJ11;1
7596;MAPK8IP1;NEUROD1;1
7597;MAPK8IP1;ENPP1;1
7598;MAPK8IP1;PPARG;1
7599;MAPK8IP1;SLC2A2;1
7600;MAPK8IP1;SLC2A4;1
7601;MAPK8IP1;ABCC8;1
7602;MAPK8IP1;TCF1;1
7603;MAPK8IP1;TCF2;1
7604;MAPK8IP1;VEGF;1
7605;MAPK8IP1;IRS2;1
7606;MAPK8IP1;CAPN10;1
7607;MAPK8IP1;PTPN22;1
7608;MAPK8IP1;FOXP3;1
7609;MAPK8IP1;RETN;1
7610;MAPK8IP1;PTF1A;1
7611;MAPK8IP1;SUMO4;1
7612;CAPN10;ACE;1
7613;CAPN10;AKT2;1
7614;CAPN10;GCGR;1
7615;CAPN10;GCK;1
7616;CAPN10;GPD2;1
7617;CAPN10;HNF4A;1
7618;CAPN10;INSR;1
7619;CAPN10;IPF1;1
7620;CAPN10;IRS1;1
7621;CAPN10;KCNJ11;1
7622;CAPN10;NEUROD1;1
7623;CAPN10;ENPP1;1
7624;CAPN10;PPARG;1
7625;CAPN10;SLC2A2;1
7626;CAPN10;SLC2A4;1
7627;CAPN10;ABCC8;1
7628;CAPN10;TCF1;1
7629;CAPN10;TCF2;1
7630;CAPN10;VEGF;1
7631;CAPN10;IRS2;1
7632;CAPN10;MAPK8IP1;1
7633;CAPN10;PTPN22;1
7634;CAPN10;FOXP3;1
7635;CAPN10;RETN;1
7636;CAPN10;PTF1A;1
7637;CAPN10;SUMO4;1
7638;PTPN22;ACE;1
7639;PTPN22;CIITA;1
7640;PTPN22;AKT2;1
7641;PTPN22;GCGR;1
7642;PTPN22;GCK;1
7643;PTPN22;GPD2;1
7644;PTPN22;HNF4A;1
7645;PTPN22;INSR;1
7646;PTPN22;IPF1;1
7647;PTPN22;IRS1;1
7648;PTPN22;KCNJ11;1
7649;PTPN22;NEUROD1;1
7650;PTPN22;ENPP1;1
7651;PTPN22;PPARG;1
7652;PTPN22;SLC2A2;1
7653;PTPN22;SLC2A4;1
7654;PTPN22;ABCC8;1
7655;PTPN22;TCF1;1
7656;PTPN22;TCF2;1
7657;PTPN22;VEGF;1
7658;PTPN22;IRS2;1
7659;PTPN22;MAPK8IP1;1
7660;PTPN22;CAPN10;1
7661;PTPN22;FOXP3;1
7662;PTPN22;RETN;1
7663;PTPN22;PTF1A;1
7664;PTPN22;SUMO4;1
7665;PTPN22;IL10;1
7666;PTPN22;RUNX1;1
7667;PTPN22;MIF;1
7668;PTPN22;NFKBIL1;1
7669;PTPN22;SLC22A4;1
7670;PTPN22;PADI4;1
7671;PTPN22;FASLG;1
7672;PTPN22;DNASE1;1
7673;PTPN22;PDCD1;1
7674;FOXP3;ACE;1
7675;FOXP3;AKT2;1
7676;FOXP3;GCGR;1
7677;FOXP3;GCK;1
7678;FOXP3;GPD2;1
7679;FOXP3;HNF4A;1
7680;FOXP3;INSR;1
7681;FOXP3;IPF1;1
7682;FOXP3;IRS1;1
7683;FOXP3;KCNJ11;1
7684;FOXP3;NEUROD1;1
7685;FOXP3;ENPP1;1
7686;FOXP3;PPARG;1
7687;FOXP3;SLC2A2;1
7688;FOXP3;SLC2A4;1
7689;FOXP3;ABCC8;1
7690;FOXP3;TCF1;1
7691;FOXP3;TCF2;1
7692;FOXP3;VEGF;1
7693;FOXP3;IRS2;1
7694;FOXP3;MAPK8IP1;1
7695;FOXP3;CAPN10;1
7696;FOXP3;PTPN22;1
7697;FOXP3;RETN;1
7698;FOXP3;PTF1A;1
7699;FOXP3;SUMO4;1
7700;RETN;ACE;1
7701;RETN;NOS3;1
7702;RETN;HSD11B2;1
7703;RETN;AKT2;1
7704;RETN;GCGR;1
7705;RETN;GCK;1
7706;RETN;GPD2;1
7707;RETN;HNF4A;1
7708;RETN;INSR;1
7709;RETN;IPF1;1
7710;RETN;IRS1;1
7711;RETN;KCNJ11;1
7712;RETN;NEUROD1;1
7713;RETN;ENPP1;1
7714;RETN;PPARG;1
7715;RETN;SLC2A2;1
7716;RETN;SLC2A4;1
7717;RETN;ABCC8;1
7718;RETN;TCF1;1
7719;RETN;TCF2;1
7720;RETN;VEGF;1
7721;RETN;IRS2;1
7722;RETN;MAPK8IP1;1
7723;RETN;CAPN10;1
7724;RETN;PTPN22;1
7725;RETN;FOXP3;1
7726;RETN;PTF1A;1
7727;RETN;SUMO4;1
7728;RETN;ECE1;1
7729;RETN;ADD1;1
7730;RETN;AGT;1
7731;RETN;AGTR1;1
7732;RETN;CYP3A5;1
7733;RETN;GNB3;1
7734;RETN;KCNMB1;1
7735;RETN;NR3C2;1
7736;RETN;PTGIS;1
7737;PTF1A;ACE;1
7738;PTF1A;AKT2;1
7739;PTF1A;GCGR;1
7740;PTF1A;GCK;1
7741;PTF1A;GPD2;1
7742;PTF1A;HNF4A;1
7743;PTF1A;INSR;1
7744;PTF1A;IPF1;1
7745;PTF1A;IRS1;1
7746;PTF1A;KCNJ11;1
7747;PTF1A;NEUROD1;1
7748;PTF1A;ENPP1;1
7749;PTF1A;PPARG;1
7750;PTF1A;SLC2A2;1
7751;PTF1A;SLC2A4;1
7752;PTF1A;ABCC8;1
7753;PTF1A;TCF1;1
7754;PTF1A;TCF2;1
7755;PTF1A;VEGF;1
7756;PTF1A;IRS2;1
7757;PTF1A;MAPK8IP1;1
7758;PTF1A;CAPN10;1
7759;PTF1A;PTPN22;1
7760;PTF1A;FOXP3;1
7761;PTF1A;RETN;1
7762;PTF1A;SUMO4;1
7763;SUMO4;ACE;1
7764;SUMO4;AKT2;1
7765;SUMO4;GCGR;1
7766;SUMO4;GCK;1
7767;SUMO4;GPD2;1
7768;SUMO4;HNF4A;1
7769;SUMO4;INSR;1
7770;SUMO4;IPF1;1
7771;SUMO4;IRS1;1
7772;SUMO4;KCNJ11;1
7773;SUMO4;NEUROD1;1
7774;SUMO4;ENPP1;1
7775;SUMO4;PPARG;1
7776;SUMO4;SLC2A2;1
7777;SUMO4;SLC2A4;1
7778;SUMO4;ABCC8;1
7779;SUMO4;TCF1;1
7780;SUMO4;TCF2;1
7781;SUMO4;VEGF;1
7782;SUMO4;IRS2;1
7783;SUMO4;MAPK8IP1;1
7784;SUMO4;CAPN10;1
7785;SUMO4;PTPN22;1
7786;SUMO4;FOXP3;1
7787;SUMO4;RETN;1
7788;SUMO4;PTF1A;1
7789;DBH;PARK2;1
7790;DBH;SNCA;1
7791;DBH;TBP;1
7792;DBH;NDUFV2;1
7793;DBH;NR4A2;1
7794;DBH;UCHL1;1
7795;DBH;SNCAIP;1
7796;DBH;PARK7;1
7797;DBH;PINK1;1
7798;DBH;LRRK2;1
7799;GATA1;NQO1;1
7800;GATA1;KRAS;1
7801;GATA1;CCND1;1
7802;GATA1;KIT;1
7803;GATA1;STAT5B;1
7804;GATA1;PTPN11;1
7805;GATA1;ABL1;1
7806;GATA1;ARNT;1
7807;GATA1;BCL2;1
7808;GATA1;BCR;1
7809;GATA1;RUNX1;1
7810;GATA1;CEBPA;1
7811;GATA1;FLT3;1
7812;GATA1;HOXD4;1
7813;GATA1;LPP;1
7814;GATA1;NBN;1
7815;GATA1;NF1;1
7816;GATA1;NPM1;1
7817;GATA1;NUMA1;1
7818;GATA1;P2RX7;1
7819;GATA1;PML;1
7820;GATA1;TAL1;1
7821;GATA1;TAL2;1
7822;GATA1;TRA@;1
7823;GATA1;ZBTB16;1
7824;GATA1;NUP214;1
7825;GATA1;MLLT10;1
7826;GATA1;PICALM;1
7827;GATA1;GMPS;1
7828;GATA1;ZNFN1A1;1
7829;GATA1;MLLT11;1
7830;GATA1;ARHGAP26;1
7831;GATA1;ARHGEF12;1
7832;GATA1;CHIC2;1
7833;GATA1;WHSC1L1;1
7834;GATA1;ARL11;1
7835;FGG;FGA;1
7836;FGG;FGB;2
7837;FGG;F5;1
7838;FGG;CBS;1
7839;FGG;THBD;1
7840;FGG;SERPIND1;1
7841;FGG;HRG;1
7842;FGG;PROC;1
7843;FGG;ADAMTS13;1
7844;COL7A1;DSP;1
7845;COL7A1;COL17A1;1
7846;COL7A1;ITGA6;1
7847;COL7A1;ITGB4;1
7848;COL7A1;KRT5;1
7849;COL7A1;KRT14;1
7850;COL7A1;LAMA3;1
7851;COL7A1;LAMB3;1
7852;COL7A1;LAMC2;1
7853;COL7A1;PLEC1;1
7854;EDA;PVRL1;1
7855;EDA;GJB6;1
7856;EDA;NFKBIA;1
7857;EDA;PKP1;1
7858;EDA;IKBKG;1
7859;EDA;EDAR;1
7860;EDA;EDARADD;1
7861;NFKBIA;PVRL1;1
7862;NFKBIA;GJB6;1
7863;NFKBIA;EDA;1
7864;NFKBIA;PKP1;1
7865;NFKBIA;IKBKG;1
7866;NFKBIA;EDAR;1
7867;NFKBIA;EDARADD;1
7868;PKP1;PVRL1;1
7869;PKP1;GJB6;1
7870;PKP1;EDA;1
7871;PKP1;NFKBIA;1
7872;PKP1;IKBKG;1
7873;PKP1;EDAR;1
7874;PKP1;EDARADD;1
7875;IKBKG;PVRL1;1
7876;IKBKG;GJB6;1
7877;IKBKG;EDA;1
7878;IKBKG;NFKBIA;1
7879;IKBKG;PKP1;1
7880;IKBKG;EDAR;1
7881;IKBKG;EDARADD;1
7882;EDAR;PVRL1;1
7883;EDAR;GJB6;1
7884;EDAR;EDA;1
7885;EDAR;NFKBIA;1
7886;EDAR;PKP1;1
7887;EDAR;IKBKG;1
7888;EDAR;EDARADD;1
7889;EDARADD;PVRL1;1
7890;EDARADD;GJB6;1
7891;EDARADD;EDA;1
7892;EDARADD;NFKBIA;1
7893;EDARADD;PKP1;1
7894;EDARADD;IKBKG;1
7895;EDARADD;EDAR;1
7896;COL1A2;FBN1;1
7897;COL1A2;LRP5;1
7898;COL1A2;COL1A1;3
7899;COL1A2;COL3A1;1
7900;COL1A2;COL5A1;1
7901;COL1A2;COL5A2;1
7902;COL1A2;PLOD1;1
7903;COL1A2;TNXB;1
7904;COL1A2;ADAMTS2;1
7905;COL1A2;B4GALT7;1
7906;COL1A2;CALCA;1
7907;COL1A2;CALCR;1
7908;COL1A2;SLC34A1;1
7909;COL3A1;COL1A1;1
7910;COL3A1;COL1A2;1
7911;COL3A1;COL5A1;1
7912;COL3A1;COL5A2;1
7913;COL3A1;PLOD1;1
7914;COL3A1;TNXB;1
7915;COL3A1;ADAMTS2;1
7916;COL3A1;B4GALT7;1
7917;COL5A1;COL1A1;1
7918;COL5A1;COL1A2;1
7919;COL5A1;COL3A1;1
7920;COL5A1;COL5A2;1
7921;COL5A1;PLOD1;1
7922;COL5A1;TNXB;1
7923;COL5A1;ADAMTS2;1
7924;COL5A1;B4GALT7;1
7925;COL5A2;COL1A1;1
7926;COL5A2;COL1A2;1
7927;COL5A2;COL3A1;1
7928;COL5A2;COL5A1;1
7929;COL5A2;PLOD1;1
7930;COL5A2;TNXB;1
7931;COL5A2;ADAMTS2;1
7932;COL5A2;B4GALT7;1
7933;PLOD1;COL1A1;1
7934;PLOD1;COL1A2;1
7935;PLOD1;COL3A1;1
7936;PLOD1;COL5A1;1
7937;PLOD1;COL5A2;1
7938;PLOD1;TNXB;1
7939;PLOD1;ADAMTS2;1
7940;PLOD1;B4GALT7;1
7941;TNXB;COL1A1;1
7942;TNXB;COL1A2;1
7943;TNXB;COL3A1;1
7944;TNXB;COL5A1;1
7945;TNXB;COL5A2;1
7946;TNXB;PLOD1;1
7947;TNXB;ADAMTS2;1
7948;TNXB;B4GALT7;1
7949;ADAMTS2;COL1A1;1
7950;ADAMTS2;COL1A2;1
7951;ADAMTS2;COL3A1;1
7952;ADAMTS2;COL5A1;1
7953;ADAMTS2;COL5A2;1
7954;ADAMTS2;PLOD1;1
7955;ADAMTS2;TNXB;1
7956;ADAMTS2;B4GALT7;1
7957;B4GALT7;COL1A1;1
7958;B4GALT7;COL1A2;1
7959;B4GALT7;COL3A1;1
7960;B4GALT7;COL5A1;1
7961;B4GALT7;COL5A2;1
7962;B4GALT7;PLOD1;1
7963;B4GALT7;TNXB;1
7964;B4GALT7;ADAMTS2;1
7965;EPB41;SPTB;1
7966;EPB41;SLC4A1;1
7967;EPB41;SPTA1;1
7968;SPTA1;SPTB;2
7969;SPTA1;SLC4A1;2
7970;SPTA1;EPB41;1
7971;SPTA1;ANK1;1
7972;SPTA1;EPB42;1
7973;EMD;LMNA;1
7974;SERPINA1;F5;1
7975;MSH3;PTEN;1
7976;MSH3;CDH1;1
7977;MSH3;MSH6;1
7978;NR2E3;RLBP1;1
7979;NR2E3;RDS;1
7980;NR2E3;ABCA4;1
7981;NR2E3;CRX;1
7982;NR2E3;RPGR;1
7983;NR2E3;AIPL1;1
7984;NR2E3;RP1;1
7985;NR2E3;RPE65;1
7986;NR2E3;CRB1;1
7987;NR2E3;PDE6B;1
7988;NR2E3;RHO;1
7989;NR2E3;NRL;1
7990;NR2E3;CA4;1
7991;NR2E3;CNGB1;1
7992;NR2E3;CNGA1;1
7993;NR2E3;IMPDH1;1
7994;NR2E3;PDE6A;1
7995;NR2E3;RGR;1
7996;NR2E3;ROM1;1
7997;NR2E3;RP9;1
7998;NR2E3;RP2;1
7999;NR2E3;TULP1;1
8000;NR2E3;USH2A;1
8001;NR2E3;PRPF3;1
8002;NR2E3;MERTK;1
8003;NR2E3;PRPF8;1
8004;NR2E3;FSCN2;1
8005;NR2E3;PRPF31;1
8006;NR2E3;CERKL;1
8007;COL17A1;DSP;1
8008;COL17A1;COL7A1;1
8009;COL17A1;ITGA6;1
8010;COL17A1;ITGB4;1
8011;COL17A1;KRT5;1
8012;COL17A1;KRT14;1
8013;COL17A1;LAMA3;1
8014;COL17A1;LAMB3;1
8015;COL17A1;LAMC2;1
8016;COL17A1;PLEC1;1
8017;ITGA6;DSP;1
8018;ITGA6;COL7A1;1
8019;ITGA6;COL17A1;1
8020;ITGA6;ITGB4;1
8021;ITGA6;KRT5;1
8022;ITGA6;KRT14;1
8023;ITGA6;LAMA3;1
8024;ITGA6;LAMB3;1
8025;ITGA6;LAMC2;1
8026;ITGA6;PLEC1;1
8027;ITGB4;DSP;1
8028;ITGB4;COL7A1;1
8029;ITGB4;COL17A1;1
8030;ITGB4;ITGA6;1
8031;ITGB4;KRT5;1
8032;ITGB4;KRT14;1
8033;ITGB4;LAMA3;1
8034;ITGB4;LAMB3;1
8035;ITGB4;LAMC2;1
8036;ITGB4;PLEC1;1
8037;KRT5;DSP;1
8038;KRT5;COL7A1;1
8039;KRT5;COL17A1;1
8040;KRT5;ITGA6;1
8041;KRT5;ITGB4;1
8042;KRT5;KRT14;1
8043;KRT5;LAMA3;1
8044;KRT5;LAMB3;1
8045;KRT5;LAMC2;1
8046;KRT5;PLEC1;1
8047;KRT14;DSP;1
8048;KRT14;COL7A1;1
8049;KRT14;COL17A1;1
8050;KRT14;ITGA6;1
8051;KRT14;ITGB4;1
8052;KRT14;KRT5;1
8053;KRT14;LAMA3;1
8054;KRT14;LAMB3;1
8055;KRT14;LAMC2;1
8056;KRT14;PLEC1;1
8057;LAMA3;DSP;1
8058;LAMA3;COL7A1;1
8059;LAMA3;COL17A1;1
8060;LAMA3;ITGA6;1
8061;LAMA3;ITGB4;1
8062;LAMA3;KRT5;1
8063;LAMA3;KRT14;1
8064;LAMA3;LAMB3;1
8065;LAMA3;LAMC2;1
8066;LAMA3;PLEC1;1
8067;LAMB3;DSP;1
8068;LAMB3;COL7A1;1
8069;LAMB3;COL17A1;1
8070;LAMB3;ITGA6;1
8071;LAMB3;ITGB4;1
8072;LAMB3;KRT5;1
8073;LAMB3;KRT14;1
8074;LAMB3;LAMA3;1
8075;LAMB3;LAMC2;1
8076;LAMB3;PLEC1;1
8077;LAMC2;DSP;1
8078;LAMC2;COL7A1;1
8079;LAMC2;COL17A1;1
8080;LAMC2;ITGA6;1
8081;LAMC2;ITGB4;1
8082;LAMC2;KRT5;1
8083;LAMC2;KRT14;1
8084;LAMC2;LAMA3;1
8085;LAMC2;LAMB3;1
8086;LAMC2;PLEC1;1
8087;PLEC1;DSP;1
8088;PLEC1;CAV3;1
8089;PLEC1;SGCD;1
8090;PLEC1;TTN;1
8091;PLEC1;TCAP;1
8092;PLEC1;COL7A1;1
8093;PLEC1;COL17A1;1
8094;PLEC1;ITGA6;1
8095;PLEC1;ITGB4;1
8096;PLEC1;KRT5;1
8097;PLEC1;KRT14;1
8098;PLEC1;LAMA3;1
8099;PLEC1;LAMB3;1
8100;PLEC1;LAMC2;1
8101;PLEC1;DYSF;1
8102;PLEC1;CAPN3;1
8103;PLEC1;FCMD;1
8104;PLEC1;LAMA2;1
8105;PLEC1;SGCA;1
8106;PLEC1;SGCB;1
8107;PLEC1;SGCG;1
8108;PLEC1;LARGE;1
8109;PLEC1;MYOT;1
8110;PLEC1;POMT1;1
8111;PLEC1;TRIM32;1
8112;PLEC1;SEPN1;1
8113;PLEC1;FKRP;1
8114;KRT9;KRT1;1
8115;KRT9;KRT10;1
8116;KRT10;KRT1;2
8117;KRT10;KRT9;1
8118;KRT10;TGM1;1
8119;KRT10;STS;1
8120;KRT10;KRT2A;1
8121;KRT10;ABCA12;1
8122;KRT10;ICHTHYIN;1
8123;CHRNA4;CACNB4;1
8124;CHRNA4;CYP2A6;1
8125;CHRNA4;CHRNB2;1
8126;CHRNA4;CLCN2;1
8127;CHRNA4;CSTB;1
8128;CHRNA4;GABRA1;1
8129;CHRNA4;GABRG2;1
8130;CHRNA4;KCNQ2;1
8131;CHRNA4;KCNQ3;1
8132;CHRNA4;ME2;1
8133;CHRNA4;SCN1A;1
8134;CHRNA4;SYN1;1
8135;CHRNA4;EPM2A;1
8136;CHRNA4;JRK;1
8137;CHRNA4;LGI1;1
8138;CHRNA4;SLC25A22;1
8139;CHRNA4;NHLRC1;1
8140;CHRNA4;GPR51;1
8141;CHRNB2;CACNB4;1
8142;CHRNB2;CHRNA4;1
8143;CHRNB2;CLCN2;1
8144;CHRNB2;CSTB;1
8145;CHRNB2;GABRA1;1
8146;CHRNB2;GABRG2;1
8147;CHRNB2;KCNQ2;1
8148;CHRNB2;KCNQ3;1
8149;CHRNB2;ME2;1
8150;CHRNB2;SCN1A;1
8151;CHRNB2;SYN1;1
8152;CHRNB2;EPM2A;1
8153;CHRNB2;JRK;1
8154;CHRNB2;LGI1;1
8155;CHRNB2;SLC25A22;1
8156;CHRNB2;NHLRC1;1
8157;CLCN2;CACNB4;1
8158;CLCN2;CHRNA4;1
8159;CLCN2;CHRNB2;1
8160;CLCN2;CSTB;1
8161;CLCN2;GABRA1;1
8162;CLCN2;GABRG2;1
8163;CLCN2;KCNQ2;1
8164;CLCN2;KCNQ3;1
8165;CLCN2;ME2;1
8166;CLCN2;SCN1A;1
8167;CLCN2;SYN1;1
8168;CLCN2;EPM2A;1
8169;CLCN2;JRK;1
8170;CLCN2;LGI1;1
8171;CLCN2;SLC25A22;1
8172;CLCN2;NHLRC1;1
8173;CSTB;CACNB4;1
8174;CSTB;CHRNA4;1
8175;CSTB;CHRNB2;1
8176;CSTB;CLCN2;1
8177;CSTB;GABRA1;1
8178;CSTB;GABRG2;1
8179;CSTB;KCNQ2;1
8180;CSTB;KCNQ3;1
8181;CSTB;ME2;1
8182;CSTB;SCN1A;1
8183;CSTB;SYN1;1
8184;CSTB;EPM2A;1
8185;CSTB;JRK;1
8186;CSTB;LGI1;1
8187;CSTB;SLC25A22;1
8188;CSTB;NHLRC1;1
8189;GABRA1;CACNB4;1
8190;GABRA1;CHRNA4;1
8191;GABRA1;CHRNB2;1
8192;GABRA1;CLCN2;1
8193;GABRA1;CSTB;1
8194;GABRA1;GABRG2;1
8195;GABRA1;KCNQ2;1
8196;GABRA1;KCNQ3;1
8197;GABRA1;ME2;1
8198;GABRA1;SCN1A;1
8199;GABRA1;SYN1;1
8200;GABRA1;EPM2A;1
8201;GABRA1;JRK;1
8202;GABRA1;LGI1;1
8203;GABRA1;SLC25A22;1
8204;GABRA1;NHLRC1;1
8205;GABRG2;CACNB4;1
8206;GABRG2;CHRNA4;1
8207;GABRG2;CHRNB2;1
8208;GABRG2;CLCN2;1
8209;GABRG2;CSTB;1
8210;GABRG2;GABRA1;1
8211;GABRG2;KCNQ2;1
8212;GABRG2;KCNQ3;1
8213;GABRG2;ME2;1
8214;GABRG2;SCN1A;1
8215;GABRG2;SYN1;1
8216;GABRG2;EPM2A;1
8217;GABRG2;JRK;1
8218;GABRG2;LGI1;1
8219;GABRG2;SLC25A22;1
8220;GABRG2;NHLRC1;1
8221;GABRG2;ARX;1
8222;GABRG2;EFHC1;1
8223;KCNQ2;CACNB4;1
8224;KCNQ2;CHRNA4;1
8225;KCNQ2;CHRNB2;1
8226;KCNQ2;CLCN2;1
8227;KCNQ2;CSTB;1
8228;KCNQ2;GABRA1;1
8229;KCNQ2;GABRG2;1
8230;KCNQ2;KCNQ3;1
8231;KCNQ2;ME2;1
8232;KCNQ2;SCN1A;1
8233;KCNQ2;SYN1;1
8234;KCNQ2;EPM2A;1
8235;KCNQ2;JRK;1
8236;KCNQ2;LGI1;1
8237;KCNQ2;SLC25A22;1
8238;KCNQ2;NHLRC1;1
8239;KCNQ3;CACNB4;1
8240;KCNQ3;CHRNA4;1
8241;KCNQ3;CHRNB2;1
8242;KCNQ3;CLCN2;1
8243;KCNQ3;CSTB;1
8244;KCNQ3;GABRA1;1
8245;KCNQ3;GABRG2;1
8246;KCNQ3;KCNQ2;1
8247;KCNQ3;ME2;1
8248;KCNQ3;SCN1A;1
8249;KCNQ3;SYN1;1
8250;KCNQ3;EPM2A;1
8251;KCNQ3;JRK;1
8252;KCNQ3;LGI1;1
8253;KCNQ3;SLC25A22;1
8254;KCNQ3;NHLRC1;1
8255;ME2;CACNB4;1
